time,a_x,a_y,a_z,g_x,g_y,g_z,temp
2021-01-31T16:32:59.288010325Z,-0.277567,-1.103091,10.506885,2117.500000,-1723.750000,-835.625000,10.687500
2021-01-31T16:32:59.303975440Z,-0.384048,-1.144966,9.713664,2187.500000,809.375000,-910.000000,10.687500
2021-01-31T16:32:59.319937481Z,-0.234497,-1.020539,9.848858,1920.625000,-2292.500000,-835.625000,10.687500
2021-01-31T16:32:59.335898116Z,-0.318245,-1.129412,10.673186,2441.250000,126.875000,-875.000000,10.687500
2021-01-31T16:32:59.351858959Z,-0.352941,-1.062413,9.701699,2104.375000,-1303.750000,-809.375000,10.687500
2021-01-31T16:32:59.367821990Z,-0.181855,-1.137787,10.533205,1859.375000,-4226.250000,-770.000000,10.687500
2021-01-31T16:32:59.383782261Z,-0.337388,-1.194018,10.305886,2524.375000,262.500000,-800.625000,10.625000
2021-01-31T16:32:59.399772895Z,-0.199801,-1.113859,10.157533,1456.875000,-2563.750000,-966.875000,10.625000
2021-01-31T16:32:59.415739624Z,-0.490529,-0.959522,10.188639,2003.750000,-113.750000,-962.500000,10.625000
2021-01-31T16:32:59.431701040Z,-0.397209,-0.902094,10.423136,2100.000000,-2318.750000,-853.125000,10.625000
2021-01-31T16:32:59.447666362Z,-0.366102,-0.876970,10.530812,2471.875000,-2673.125000,-717.500000,10.625000
2021-01-31T16:32:59.463632153Z,-0.575474,-1.143769,10.437491,2139.375000,-1474.375000,-756.875000,10.687500
2021-01-31T16:32:59.479595080Z,-0.331406,-1.022932,9.748360,3202.500000,-1531.250000,-748.125000,10.687500
2021-01-31T16:32:59.495558892Z,-0.281157,-0.929612,10.185050,2283.750000,-2865.625000,-695.625000,10.687500
2021-01-31T16:32:59.511524319Z,-0.211765,-0.951147,9.948160,2603.125000,-2170.000000,-708.750000,10.625000
2021-01-31T16:32:59.527507557Z,-0.532403,-1.013360,9.893126,2025.625000,-1758.750000,-743.750000,10.625000
2021-01-31T16:32:59.543467359Z,-0.248854,-1.383051,10.298709,2436.875000,-3731.875000,-656.250000,10.625000
2021-01-31T16:32:59.559433046Z,-0.477368,-1.049253,9.687342,2331.875000,-472.500000,-665.000000,10.625000
2021-01-31T16:32:59.575411285Z,-0.244068,-1.325624,9.954143,2051.875000,-3395.000000,-721.875000,10.687500
2021-01-31T16:32:59.591375878Z,-0.331406,-1.271785,9.494720,2161.250000,-538.125000,-656.250000,10.750000
2021-01-31T16:32:59.607335784Z,-0.576670,-1.019342,10.469796,2506.875000,-2918.125000,-568.750000,10.750000
2021-01-31T16:32:59.623413603Z,-0.422333,-1.015753,10.250853,1841.875000,-1128.750000,-630.000000,10.687500
2021-01-31T16:32:59.639375853Z,-0.191426,-1.165305,10.388440,2152.500000,-3110.625000,-586.250000,10.687500
2021-01-31T16:32:59.655340290Z,-0.357727,-1.018146,9.658628,2025.625000,-2051.875000,-599.375000,10.625000
2021-01-31T16:32:59.671305196Z,-0.457029,-0.985843,10.106087,1544.375000,-971.250000,-721.875000,10.625000
2021-01-31T16:32:59.687334579Z,-0.248854,-1.183251,10.015160,2292.500000,-2345.000000,-673.750000,10.687500
2021-01-31T16:32:59.703325682Z,-0.455833,-1.128216,9.798609,1898.750000,-1491.875000,-625.625000,10.687500
2021-01-31T16:32:59.719287879Z,-0.398405,-0.941576,9.997212,2135.000000,-1544.375000,-761.250000,10.687500
2021-01-31T16:32:59.735257368Z,-0.472582,-1.063610,10.011569,2384.375000,-1439.375000,-608.125000,10.687500
2021-01-31T16:32:59.751252013Z,-0.390030,-1.049253,9.891929,1925.000000,-1697.500000,-682.500000,10.687500
2021-01-31T16:32:59.767219575Z,-0.320638,-1.087538,10.018748,2283.750000,-1592.500000,-651.875000,10.687500
2021-01-31T16:32:59.783181460Z,-0.369691,-1.044467,10.345367,2148.125000,-901.250000,-643.125000,10.687500
2021-01-31T16:32:59.799146157Z,-0.522832,-1.091127,10.047462,2012.500000,-975.625000,-647.500000,10.687500
2021-01-31T16:32:59.815111272Z,-0.333799,-1.320838,10.061819,2060.625000,-1474.375000,-704.375000,10.625000
2021-01-31T16:32:59.831074771Z,-0.114855,-1.239482,10.146765,2152.500000,-1137.500000,-577.500000,10.687500
2021-01-31T16:32:59.847047437Z,-0.346959,-1.192822,9.990034,2318.750000,-371.875000,-651.875000,10.687500
2021-01-31T16:32:59.863007760Z,-0.508475,-1.064806,10.090532,1618.750000,-800.625000,-748.125000,10.687500
2021-01-31T16:32:59.878984228Z,-0.314656,-1.104288,10.232906,2183.125000,-861.875000,-708.750000,10.687500
2021-01-31T16:32:59.894948248Z,-0.403191,-1.117448,10.328619,2161.250000,-783.125000,-730.625000,10.687500
2021-01-31T16:32:59.910918883Z,-0.257228,-1.312463,9.810574,2021.250000,-1181.250000,-695.625000,10.687500
2021-01-31T16:32:59.926883268Z,-0.501296,-1.094716,10.262815,1973.125000,-774.375000,-603.750000,10.812500
2021-01-31T16:32:59.942848122Z,-0.491725,-1.117448,10.141978,2073.750000,-2016.875000,-651.875000,10.750000
2021-01-31T16:32:59.958812715Z,-0.129212,-1.142573,9.948160,1693.125000,-2485.000000,-726.250000,10.687500
2021-01-31T16:32:59.974780121Z,-0.291924,-0.933201,10.247264,2073.750000,-1036.875000,-682.500000,10.687500
2021-01-31T16:32:59.990757839Z,-0.659223,-1.051646,10.311870,2095.625000,-1872.500000,-573.125000,10.687500
2021-01-31T16:33:00.006762066Z,-0.275175,-1.004985,10.620543,1977.500000,-2629.375000,-656.250000,10.687500
2021-01-31T16:33:00.022766189Z,-0.196211,-1.140180,10.042676,2065.000000,-708.750000,-735.000000,10.687500
2021-01-31T16:33:00.038766719Z,-0.235693,-0.866202,10.546366,2218.125000,-2327.500000,-796.250000,10.750000
2021-01-31T16:33:00.054767978Z,-0.613759,-0.897308,10.264012,2121.875000,-682.500000,-791.875000,10.750000
2021-01-31T16:33:00.070772518Z,-0.374477,-1.129412,10.530812,2288.125000,-2813.125000,-748.125000,10.750000
2021-01-31T16:33:00.086804661Z,-0.329013,-1.142573,9.822537,2266.250000,-1225.000000,-704.375000,10.750000
2021-01-31T16:33:00.102813784Z,-0.342174,-1.149751,9.980463,2056.250000,-1478.750000,-651.875000,10.687500
2021-01-31T16:33:00.118834730Z,-0.333799,-0.921237,10.301102,2450.000000,-1500.625000,-765.625000,10.750000
2021-01-31T16:33:00.134839426Z,-0.392423,-1.030110,10.383654,2257.500000,-1382.500000,-748.125000,10.750000
2021-01-31T16:33:00.150838654Z,-0.343370,-1.237089,9.896714,1745.625000,-1658.125000,-748.125000,10.625000
2021-01-31T16:33:00.166836788Z,-0.163908,-1.247857,10.571491,1977.500000,-1802.500000,-713.125000,10.687500
2021-01-31T16:33:00.182935856Z,-0.424726,-1.136591,9.347562,1697.500000,-511.875000,-809.375000,10.687500
2021-01-31T16:33:00.199042685Z,-0.369691,-1.517050,9.655040,866.250000,-2030.000000,-857.500000,10.687500
2021-01-31T16:33:00.215245917Z,-0.337388,-1.172483,10.859826,2209.375000,875.000000,-791.875000,10.687500
2021-01-31T16:33:00.231578104Z,-0.520439,-0.900898,9.086744,1006.250000,-35.000000,-901.250000,10.687500
2021-01-31T16:33:00.247774982Z,-0.197408,-1.055235,11.176874,1771.875000,-2970.625000,-748.125000,10.687500
2021-01-31T16:33:00.265270729Z,-0.591027,-0.999003,9.627522,2209.375000,1382.500000,-691.250000,10.750000
2021-01-31T16:33:00.281378808Z,-0.259621,-1.117448,10.624132,1487.500000,-5573.750000,-673.750000,10.750000
2021-01-31T16:33:00.297673339Z,-0.410369,-1.040878,9.737592,2025.625000,765.625000,-616.875000,10.750000
2021-01-31T16:33:00.313833292Z,-0.278764,-1.073181,9.856036,1933.750000,-2283.750000,-783.125000,10.687500
2021-01-31T16:33:00.329906632Z,-0.078963,-1.110270,9.786645,1526.875000,-3010.000000,-826.875000,10.625000
2021-01-31T16:33:00.345951848Z,-0.471386,-1.275374,9.836893,2121.875000,730.625000,-713.125000,10.687500
2021-01-31T16:33:00.361935451Z,-0.364905,-1.258625,9.900303,1456.875000,-2887.500000,-805.000000,10.687500
2021-01-31T16:33:00.377901190Z,-0.110070,-1.071985,10.237692,1841.875000,-673.750000,-857.500000,10.687500
2021-01-31T16:33:00.393862918Z,-0.403191,-0.809970,9.987641,1995.000000,-2121.875000,-686.875000,10.687500
2021-01-31T16:33:00.409830376Z,-0.282353,-1.177269,10.193424,1710.625000,-3045.000000,-770.000000,10.687500
2021-01-31T16:33:00.425792886Z,-0.265603,-1.136591,10.063015,2003.750000,-1330.000000,-770.000000,10.687500
2021-01-31T16:33:00.441756958Z,-0.314656,-0.981057,10.405190,1894.375000,-2870.000000,-717.500000,10.750000
2021-01-31T16:33:00.457737697Z,-0.586242,-0.766900,9.871590,1942.500000,-993.125000,-787.500000,10.687500
2021-01-31T16:33:00.473740831Z,-0.354138,-1.070788,9.821341,1938.125000,-2353.750000,-791.875000,10.687500
2021-01-31T16:33:00.489706413Z,-0.233300,-0.965504,10.401600,2283.750000,-1645.000000,-748.125000,10.625000
2021-01-31T16:33:00.505671007Z,-0.550349,-1.402194,10.128819,2213.750000,-770.000000,-936.250000,10.625000
2021-01-31T16:33:00.521634558Z,-0.295514,-1.056431,10.365707,2428.125000,-4484.375000,-621.250000,10.625000
2021-01-31T16:33:00.537599464Z,-0.362513,-1.097109,9.571291,2065.000000,-236.250000,-704.375000,10.750000
2021-01-31T16:33:00.553561245Z,-0.375673,-1.323231,9.852448,1785.000000,-2795.625000,-717.500000,10.687500
2021-01-31T16:33:00.569521984Z,-0.235693,-1.026521,10.059426,2358.125000,-853.125000,-708.750000,10.625000
2021-01-31T16:33:00.585482827Z,-0.275175,-1.001396,9.793823,2139.375000,-2086.875000,-691.250000,10.625000
2021-01-31T16:33:00.601446691Z,-0.565903,-0.951147,9.792626,2143.750000,-1251.250000,-735.000000,10.625000
2021-01-31T16:33:00.617406284Z,-0.503689,-1.094716,9.920642,2358.125000,-616.875000,-665.000000,10.625000
2021-01-31T16:33:00.633369888Z,-0.407976,-0.897308,9.996017,2095.625000,-1920.625000,-735.000000,10.625000
2021-01-31T16:33:00.649391563Z,-0.257228,-1.188036,10.175477,2423.750000,-1771.875000,-870.625000,10.625000
2021-01-31T16:33:00.665637971Z,-0.437887,-1.119841,9.702895,2266.250000,-2143.750000,-651.875000,10.625000
2021-01-31T16:33:00.681742456Z,-0.309871,-1.439283,10.676775,2244.375000,-2073.750000,-665.000000,10.687500
2021-01-31T16:33:00.697931886Z,-0.379262,-1.109073,10.189835,2520.000000,-590.625000,-656.250000,10.625000
2021-01-31T16:33:00.713960801Z,-0.296710,-1.325624,9.761519,1828.750000,-1645.000000,-625.625000,10.625000
2021-01-31T16:33:00.729998360Z,-0.175872,-1.125823,10.269995,2598.750000,-266.875000,-765.625000,10.562500
2021-01-31T16:33:00.746070294Z,-0.023928,-1.135394,10.065409,2397.500000,-673.750000,-743.750000,10.625000
2021-01-31T16:33:00.762138010Z,-0.397209,-1.232304,10.295119,2384.375000,-2148.125000,-818.125000,10.625000
2021-01-31T16:33:00.778306764Z,-0.227318,-1.110270,10.037891,2620.625000,-1531.250000,-818.125000,10.687500
2021-01-31T16:33:00.794318855Z,-0.269193,-1.225125,9.902697,2568.125000,-3167.500000,-739.375000,10.625000
2021-01-31T16:33:00.810330687Z,-0.289532,-1.022932,10.030712,2266.250000,-433.125000,-914.375000,10.687500
2021-01-31T16:33:00.826376736Z,-0.376870,-0.807578,9.969695,2358.125000,-2161.250000,-927.500000,10.687500
2021-01-31T16:33:00.842475388Z,-0.396012,-1.134198,10.469796,2520.000000,-2830.625000,-770.000000,10.625000
2021-01-31T16:33:00.858439773Z,-0.230907,-1.016950,9.352347,2253.125000,-800.625000,-1010.625000,10.625000
2021-01-31T16:33:00.874407335Z,-0.367298,-1.063610,10.703095,2406.250000,-3285.625000,-844.375000,10.625000
2021-01-31T16:33:00.890368907Z,-0.473779,-0.972682,9.559326,2196.250000,122.500000,-958.125000,10.625000
2021-01-31T16:33:00.906331886Z,-0.264407,-1.079163,10.277173,2406.250000,-3530.625000,-844.375000,10.687500
2021-01-31T16:33:00.922295177Z,-0.424726,-0.975075,9.696914,2318.750000,-612.500000,-975.625000,10.687500
2021-01-31T16:33:00.938261280Z,-0.573081,-0.869791,10.382458,2506.875000,-2979.375000,-888.125000,10.687500
2021-01-31T16:33:00.954224051Z,-0.599402,-0.849452,10.104890,2835.000000,-3097.500000,-853.125000,10.625000
2021-01-31T16:33:00.970187602Z,-0.483350,-1.261017,9.774680,2690.625000,-1570.625000,-770.000000,10.625000
2021-01-31T16:33:00.986149956Z,-0.287139,-1.405783,9.601200,2607.500000,-3360.000000,-848.750000,10.625000
2021-01-31T16:33:01.002137361Z,-0.226122,-1.477568,10.006784,2830.625000,-1325.625000,-800.625000,10.625000
2021-01-31T16:33:01.018195128Z,-0.549153,-1.328017,9.734003,2642.500000,-1413.125000,-805.000000,10.687500
2021-01-31T16:33:01.034302426Z,-0.325424,-1.319642,9.524631,1933.750000,-3320.625000,-896.875000,10.687500
2021-01-31T16:33:01.050333788Z,-0.165105,-1.362713,10.392029,2616.250000,-1526.875000,-835.625000,10.687500
2021-01-31T16:33:01.066334942Z,-0.338584,-1.073181,9.503095,2572.500000,-958.125000,-1028.125000,10.625000
2021-01-31T16:33:01.082334066Z,-0.497707,-1.188036,10.248460,1868.125000,-2835.000000,-953.750000,10.625000
2021-01-31T16:33:01.098332929Z,-0.467797,-0.988236,9.757930,2655.625000,-1316.875000,-914.375000,10.625000
2021-01-31T16:33:01.114334656Z,-0.564706,-1.066002,10.604989,2410.625000,-3937.500000,-809.375000,10.625000
2021-01-31T16:33:01.130335654Z,-0.372084,-1.063610,9.524631,1986.250000,-1518.125000,-936.250000,10.687500
2021-01-31T16:33:01.146333788Z,-0.448654,-0.979861,10.143176,2384.375000,-2034.375000,-931.875000,10.750000
2021-01-31T16:33:01.162334474Z,-0.485743,-1.075574,10.079765,2318.750000,-1876.875000,-813.750000,10.687500
2021-01-31T16:33:01.178335785Z,-0.608973,-1.104288,10.372886,3233.125000,-783.125000,-1054.375000,10.687500
2021-01-31T16:33:01.194334491Z,-0.410369,-0.868595,9.905089,2835.000000,-2970.625000,-796.250000,10.625000
2021-01-31T16:33:01.210359916Z,-0.398405,-1.216750,9.712467,2091.250000,-1859.375000,-765.625000,10.687500
2021-01-31T16:33:01.226356852Z,-0.521635,-0.975075,10.316655,2384.375000,-866.250000,-936.250000,10.687500
2021-01-31T16:33:01.242354882Z,-0.580260,-0.792024,10.181459,2730.000000,-958.125000,-853.125000,10.625000
2021-01-31T16:33:01.258349786Z,-0.540778,-1.075574,10.345367,2375.625000,-826.875000,-844.375000,10.687500
2021-01-31T16:33:01.274346149Z,-0.441476,-1.200001,10.386046,2686.250000,-796.250000,-765.625000,10.625000
2021-01-31T16:33:01.290343710Z,-0.491725,-1.275374,9.809376,2445.625000,231.875000,-822.500000,10.625000
2021-01-31T16:33:01.306338459Z,-0.473779,-0.914058,10.590633,2668.750000,-1290.625000,-743.750000,10.687500
2021-01-31T16:33:01.322336072Z,-0.655633,-1.061217,9.859627,2506.875000,686.875000,-796.250000,10.625000
2021-01-31T16:33:01.338332851Z,-0.568295,-1.396212,10.804790,2397.500000,-1736.875000,-752.500000,10.625000
2021-01-31T16:33:01.354328745Z,-0.465404,-1.211965,10.021141,2410.625000,1933.750000,-879.375000,10.625000
2021-01-31T16:33:01.370326983Z,-0.356531,-1.131805,10.931610,2065.000000,-1767.500000,-805.000000,10.625000
2021-01-31T16:33:01.386322409Z,-0.271585,-1.290928,10.508080,2384.375000,1369.375000,-783.125000,10.687500
2021-01-31T16:33:01.402321793Z,-0.635294,-1.194018,10.503295,2226.875000,-301.875000,-866.250000,10.625000
2021-01-31T16:33:01.418348103Z,-0.340977,-0.813560,10.514063,2318.750000,-1815.625000,-848.750000,10.687500
2021-01-31T16:33:01.434348216Z,-0.558724,-1.064806,10.691131,2646.875000,157.500000,-796.250000,10.625000
2021-01-31T16:33:01.450491918Z,-0.435494,-1.170090,10.401600,2310.000000,-1583.750000,-726.250000,10.625000
2021-01-31T16:33:01.466515364Z,-0.380459,-0.927219,10.237692,1999.375000,371.875000,-910.000000,10.625000
2021-01-31T16:33:01.482513550Z,-0.348156,-0.825524,10.888539,2751.875000,-2340.625000,-835.625000,10.625000
2021-01-31T16:33:01.498509965Z,-0.413958,-0.862613,10.341780,2393.125000,-1754.375000,-739.375000,10.625000
2021-01-31T16:33:01.514508723Z,-0.535992,-1.222732,10.669596,2047.500000,-227.500000,-774.375000,10.625000
2021-01-31T16:33:01.530507013Z,-0.220140,-1.165305,10.223334,1846.250000,-520.625000,-940.625000,10.687500
2021-01-31T16:33:01.546517647Z,-0.009571,-1.113859,11.014162,2266.250000,-1658.125000,-953.750000,10.625000
2021-01-31T16:33:01.562515416Z,-0.537189,-1.034896,10.450653,1933.750000,-245.000000,-1063.125000,10.562500
2021-01-31T16:33:01.578511310Z,-0.295514,-1.170090,10.193424,1693.125000,-2856.875000,-1032.500000,10.562500
2021-01-31T16:33:01.594510798Z,-0.555135,-1.227518,10.475778,1973.125000,266.875000,-993.125000,10.625000
2021-01-31T16:33:01.610508984Z,-0.510868,-0.936790,10.218549,1566.250000,-1015.000000,-1023.750000,10.562500
2021-01-31T16:33:01.626541492Z,-0.300299,-1.056431,10.124033,1439.375000,-3150.000000,-910.000000,10.687500
2021-01-31T16:33:01.642595874Z,-0.649651,-1.024128,9.973285,1715.000000,91.875000,-984.375000,10.687500
2021-01-31T16:33:01.658831709Z,-0.405583,-0.827917,9.955338,1277.500000,-2222.500000,-1015.000000,10.625000
2021-01-31T16:33:01.675016088Z,-0.367298,-0.945165,10.478169,1553.125000,-896.875000,-1067.500000,10.625000
2021-01-31T16:33:01.691145937Z,-0.397209,-0.719043,9.544970,1697.500000,-1111.250000,-971.250000,10.625000
2021-01-31T16:33:01.707428333Z,-0.655633,-1.007378,10.189835,1487.500000,-1951.250000,-966.875000,10.625000
2021-01-31T16:33:01.723551567Z,-0.563510,-0.722632,10.078569,2095.625000,-564.375000,-962.500000,10.687500
2021-01-31T16:33:01.739624282Z,-0.458226,-0.898505,9.958927,1833.125000,-2730.000000,-844.375000,10.625000
2021-01-31T16:33:01.755697935Z,-0.343370,-0.966700,9.926624,2016.875000,-2436.875000,-1001.875000,10.625000
2021-01-31T16:33:01.771730026Z,-0.532403,-0.943969,9.809376,2047.500000,-1395.625000,-853.125000,10.625000
2021-01-31T16:33:01.787755138Z,-0.478565,-0.932004,10.555937,2218.125000,-2975.000000,-822.500000,10.625000
2021-01-31T16:33:01.803736710Z,-0.480957,-1.190429,9.594022,1863.750000,-341.250000,-927.500000,10.562500
2021-01-31T16:33:01.819695522Z,-0.257228,-1.110270,10.338191,1815.625000,-2909.375000,-1019.375000,10.562500
2021-01-31T16:33:01.835658396Z,-0.374477,-0.899701,9.956534,2493.750000,-406.875000,-1015.000000,10.625000
2021-01-31T16:33:01.851619656Z,-0.557528,-1.061217,9.842876,1715.000000,-1815.625000,-1050.000000,10.625000
2021-01-31T16:33:01.867579822Z,-0.323031,-1.088734,10.133603,2065.000000,-2091.250000,-966.875000,10.625000
2021-01-31T16:33:01.883539936Z,-0.515653,-1.037289,10.402797,2502.500000,-1645.000000,-892.500000,10.687500
2021-01-31T16:33:01.899499738Z,-0.600598,-0.881755,9.923036,1828.750000,-2835.000000,-984.375000,10.625000
2021-01-31T16:33:01.915463393Z,-0.398405,-0.922433,9.938589,2428.125000,-2406.250000,-866.250000,10.625000
2021-01-31T16:33:01.931424966Z,-0.604188,-0.972682,9.952947,2419.375000,-1868.125000,-848.750000,10.625000
2021-01-31T16:33:01.947387840Z,-0.435494,-1.060020,9.729217,2375.625000,-2817.500000,-927.500000,10.625000
2021-01-31T16:33:01.963347069Z,-0.471386,-1.284946,9.681360,2428.125000,-1076.250000,-993.125000,10.687500
2021-01-31T16:33:01.979306662Z,-0.427119,-1.046860,9.881162,3276.875000,-1623.125000,-953.750000,10.625000
2021-01-31T16:33:01.995266151Z,-0.485743,-1.071985,9.799806,2152.500000,-1894.375000,-901.250000,10.625000
2021-01-31T16:33:02.011226005Z,-0.240479,-1.325624,10.015160,2515.625000,-2165.625000,-822.500000,10.687500
2021-01-31T16:33:02.027188046Z,-0.453440,-1.119841,9.889536,2458.750000,-1321.250000,-945.000000,10.625000
2021-01-31T16:33:02.043149410Z,-0.547956,-1.062413,9.591630,2091.250000,-48.125000,-949.375000,10.625000
2021-01-31T16:33:02.059217802Z,-0.434297,-1.055235,10.240085,2419.375000,-2091.250000,-861.875000,10.625000
2021-01-31T16:33:02.075200519Z,-0.483350,-1.110270,9.536595,2738.750000,-660.625000,-1032.500000,10.562500
2021-01-31T16:33:02.091163862Z,-0.374477,-1.098306,9.881162,2279.375000,-3460.625000,-840.000000,10.625000
2021-01-31T16:33:02.107123195Z,-0.589831,-0.863809,9.835697,2769.375000,-437.500000,-857.500000,10.625000
2021-01-31T16:33:02.123082475Z,-0.573081,-1.098306,10.346564,2633.750000,-2992.500000,-796.250000,10.562500
2021-01-31T16:33:02.139044152Z,-0.476172,-1.050449,9.637093,2117.500000,-971.250000,-980.000000,10.625000
2021-01-31T16:33:02.155006037Z,-0.531207,-1.119841,10.113264,2528.750000,-336.875000,-940.625000,10.562500
2021-01-31T16:33:02.170969119Z,-0.555135,-1.058824,9.888339,2410.625000,-1360.625000,-975.625000,10.562500
2021-01-31T16:33:02.187006470Z,-0.379262,-1.162912,10.545169,2397.500000,-538.125000,-936.250000,10.687500
2021-01-31T16:33:02.203037207Z,-0.531207,-0.922433,10.217353,2454.375000,-1509.375000,-840.000000,10.687500
2021-01-31T16:33:02.219054090Z,-0.514457,-1.020539,10.607382,2498.125000,-2205.000000,-945.000000,10.687500
2021-01-31T16:33:02.235016027Z,-0.619741,-0.941576,10.130014,2506.875000,-927.500000,-861.875000,10.687500
2021-01-31T16:33:02.250979683Z,-0.463011,-1.025324,10.350154,2576.875000,-1881.250000,-634.375000,10.562500
2021-01-31T16:33:02.266944536Z,-0.421137,-1.232304,10.389636,2607.500000,-568.750000,-770.000000,10.625000
2021-01-31T16:33:02.282909077Z,-0.447458,-1.135394,9.699306,2428.125000,-65.625000,-875.000000,10.625000
2021-01-31T16:33:02.298871847Z,-0.458226,-1.060020,10.539186,2458.750000,-1614.375000,-770.000000,10.625000
2021-01-31T16:33:02.314834617Z,-0.547956,-1.030110,9.598808,2117.500000,818.125000,-888.125000,10.687500
2021-01-31T16:33:02.330795929Z,-0.465404,-1.298106,10.374083,2051.875000,-2428.125000,-861.875000,10.625000
2021-01-31T16:33:02.346757449Z,-0.313460,-0.753739,10.456635,2331.875000,179.375000,-774.375000,10.625000
2021-01-31T16:33:02.362721417Z,-0.537189,-0.918844,10.049855,2196.250000,-113.750000,-905.625000,10.625000
2021-01-31T16:33:02.378685958Z,-0.370888,-0.977468,10.389636,2301.250000,-2279.375000,-778.750000,10.625000
2021-01-31T16:33:02.394652113Z,-0.562313,-0.898505,10.089336,2222.500000,791.875000,-840.000000,10.625000
2021-01-31T16:33:02.410614415Z,-0.520439,-0.987039,10.192227,2121.875000,-1946.875000,-905.625000,10.625000
2021-01-31T16:33:02.426575050Z,-0.361316,-1.107877,10.003194,2078.125000,-131.250000,-822.500000,10.625000
2021-01-31T16:33:02.442551621Z,-0.564706,-1.019342,11.058430,2957.500000,-332.500000,-905.625000,10.625000
2021-01-31T16:33:02.458551682Z,-0.486939,-0.739382,9.797412,2467.500000,-542.500000,-848.750000,10.687500
2021-01-31T16:33:02.474548618Z,-0.326620,-1.289732,10.344172,2725.625000,-2082.500000,-756.875000,10.687500
2021-01-31T16:33:02.490546700Z,-0.241675,-1.210768,9.725628,2918.125000,43.750000,-844.375000,10.625000
2021-01-31T16:33:02.506543739Z,-0.250050,-1.256232,10.109675,2905.000000,-2660.000000,-875.000000,10.625000
2021-01-31T16:33:02.522538019Z,-0.350549,-1.300499,10.141978,2559.375000,-533.750000,-879.375000,10.625000
2021-01-31T16:33:02.538534278Z,-0.413958,-0.995414,9.500702,2498.125000,-822.500000,-945.000000,10.625000
2021-01-31T16:33:02.554533870Z,-0.354138,-0.993021,10.467402,2725.625000,-3517.500000,-848.750000,10.687500
2021-01-31T16:33:02.570533358Z,-0.489332,-0.800399,9.798609,2660.000000,-446.250000,-896.875000,10.625000
2021-01-31T16:33:02.586531856Z,-0.510868,-1.103091,10.554741,2611.875000,-3263.750000,-901.250000,10.687500
2021-01-31T16:33:02.602526760Z,-0.555135,-1.007378,10.175477,2751.875000,-918.750000,-993.125000,10.687500
2021-01-31T16:33:02.618521509Z,-0.470190,-1.082752,10.055838,2594.375000,-2082.500000,-844.375000,10.625000
2021-01-31T16:33:02.634521257Z,-0.392423,-1.057628,10.247264,2769.375000,-2003.750000,-866.250000,10.625000
2021-01-31T16:33:02.650547359Z,-0.605384,-0.844666,10.052249,2865.625000,-748.125000,-901.250000,10.562500
2021-01-31T16:33:02.666547159Z,-0.409173,-0.873380,10.110871,2712.500000,-3465.000000,-765.625000,10.625000
2021-01-31T16:33:02.682780286Z,-0.507278,-1.086342,10.758131,3058.125000,-358.750000,-831.250000,10.687500
2021-01-31T16:33:02.698962529Z,-0.579063,-1.073181,9.483953,2423.750000,-796.250000,-927.500000,10.625000
2021-01-31T16:33:02.715024984Z,-0.374477,-0.792024,10.283154,2983.750000,-2760.625000,-888.125000,10.687500
2021-01-31T16:33:02.731026867Z,-0.656830,-0.878166,10.077373,3075.625000,188.125000,-835.625000,10.625000
2021-01-31T16:33:02.747023542Z,-0.550349,-0.920040,9.700503,2283.750000,-3132.500000,-931.875000,10.625000
2021-01-31T16:33:02.763021207Z,-0.516850,-1.170090,9.973285,2598.750000,-1041.250000,-831.250000,10.625000
2021-01-31T16:33:02.779036945Z,-0.626920,-0.801596,9.761519,3136.875000,385.000000,-879.375000,10.625000
2021-01-31T16:33:02.795045964Z,-0.569492,-0.969093,10.029516,1999.375000,-2616.250000,-840.000000,10.687500
2021-01-31T16:33:02.811041962Z,-0.497707,-0.764507,10.482956,2953.125000,-630.000000,-717.500000,10.625000
2021-01-31T16:33:02.827041033Z,-0.592224,-0.985843,9.710074,2200.625000,-901.250000,-756.875000,10.625000
2021-01-31T16:33:02.843038021Z,-0.291924,-1.221536,10.779665,2209.375000,-2791.250000,-756.875000,10.562500
2021-01-31T16:33:02.859078705Z,-0.537189,-0.837488,9.958927,2541.875000,1531.250000,-997.500000,10.625000
2021-01-31T16:33:02.875075329Z,-0.541974,-0.941576,10.634900,2008.125000,-2769.375000,-774.375000,10.625000
2021-01-31T16:33:02.891074139Z,-0.388834,-1.086342,10.536794,2397.500000,188.125000,-778.750000,10.687500
2021-01-31T16:33:02.907074461Z,-0.693919,-1.039681,10.009177,2008.125000,70.000000,-1010.625000,10.687500
2021-01-31T16:33:02.923075146Z,-0.405583,-1.012164,10.494920,2069.375000,-743.750000,-840.000000,10.687500
2021-01-31T16:33:02.939074426Z,-0.632902,-0.935594,10.080962,2240.000000,691.250000,-853.125000,10.625000
2021-01-31T16:33:02.955074903Z,-0.394816,-0.953540,10.606186,2104.375000,-2909.375000,-866.250000,10.625000
2021-01-31T16:33:02.971072672Z,-0.442672,-1.081556,10.141978,2121.875000,516.250000,-870.625000,10.562500
2021-01-31T16:33:02.987072160Z,-0.424726,-0.905683,10.070194,2003.750000,-1391.250000,-879.375000,10.562500
2021-01-31T16:33:03.003070242Z,-0.357727,-0.668794,9.918249,2231.250000,-1557.500000,-791.875000,10.562500
2021-01-31T16:33:03.019065719Z,-0.777667,-0.634098,10.421940,2353.750000,35.000000,-1001.875000,10.625000
